CustomerID,Gender,Age,SubscriptionType,MonthlyCharges,TenureMonths,NumSupportTickets,AutoRenew,PaymentMethod,Churn
CUST58299,Male,21.09172434606824,Plus,48.424452391220136,34.11624284697583,0.0,Yes,DebitCard,Yes
CUST42034,Male,30.166448697462453,Premium,97.44032531294752,50.91121118014963,4.469443346089607,Yes,DebitCard,No
CUST17424,Male,28.426703118223912,Plus,33.372329002558715,35.40961824106778,1.316101798891894,No,CreditCard,Yes
CUST73047,Male,22.59013252869788,Premium,65.69755059063958,65.16374983760359,2.245427324834716,No,PayPal,No
CUST51598,Male,47.775852430719034,Basic,87.10770340173363,8.686034084307648,2.8933369857668056,No,CreditCard,Yes
CUST32721,Female,50.85161721444808,Basic,94.54072239039918,18.969858676670267,5.565693863589382,No,DebitCard,Yes
CUST12102,Female,54.74539656564595,Premium,11.12188113305843,12.252675803418962,6.2086606636805985,Yes,DebitCard,Yes
CUST40514,Male,52.66497153589421,Basic,41.88287258188535,49.22054651444786,8.543507087314657,No,PayPal,No
CUST31235,Male,22.08589978425521,Plus,33.647414726238665,22.53876175982634,2.0565520236879933,No,DebitCard,No
CUST73925,Male,52.04169310249789,Basic,33.27963821312764,48.13171418552405,2.1555295290380747,No,PayPal,No
CUST29728,Female,39.4944214428775,Basic,27.870498516121852,13.509363207591317,0.0,Yes,CreditCard,No
CUST47586,Male,28.816721926027267,Premium,22.669058107561693,15.110491569584537,3.866384135292485,No,PayPal,Yes
CUST84734,Male,44.70857789320517,Plus,72.42991030305451,46.93511715497543,3.4362810352656417,No,DebitCard,Yes
CUST13225,Female,52.86077548803182,Plus,33.69464578809367,51.21847982805304,0.0,Yes,CreditCard,No
CUST17607,Male,51.382682062779864,Plus,14.64224622545576,58.22955186117898,0.860800446612688,Yes,DebitCard,No
CUST55779,Male,42.46858373854042,Basic,31.26739244333721,21.168445368772776,0.0,Yes,DebitCard,No
CUST79304,Female,56.023798012675655,Plus,9.313055151374627,10.775445757045384,3.9989781337195094,Yes,DebitCard,No
CUST27361,Male,48.29975686889722,Premium,84.27928838314213,71.77059834152975,2.1393650030441314,Yes,PayPal,Yes
CUST65157,Male,28.943719794345306,Basic,91.26683197701841,37.01395349491399,7.200175964654296,Yes,PayPal,No
CUST53108,Female,39.63863662494523,Plus,59.43849562850057,12.42600348134642,3.7546353149830223,No,PayPal,No
CUST63756,Female,35.35211212394575,Premium,7.306542163912448,23.11671154882918,0.0,No,DebitCard,Yes
CUST10084,Male,28.418715300236222,Plus,23.90053583911455,35.206227082289494,2.2404589678802163,No,CreditCard,Yes
CUST73132,Male,67.44877033978709,Plus,50.927484276994946,41.32737152683228,2.0478016515049617,Yes,CreditCard,Yes
CUST72949,Female,52.755866865641394,Plus,55.449163244250634,56.67544224043091,0.6660046361705924,Yes,DebitCard,No
CUST86828,Male,19.21913203627115,Basic,15.787058464671095,10.88657231429991,2.425690668898799,Yes,DebitCard,Yes
CUST77038,Male,40.26097346422142,Basic,46.609676542697486,56.85638681671094,1.3978203379801104,Yes,DebitCard,Yes
CUST17130,Male,51.36670951952096,Basic,93.10670468913534,54.02434952590012,1.9893870591928322,No,CreditCard,Yes
CUST34718,Male,31.892259396673555,Basic,89.67270570365943,61.23733845131366,4.551944807474117,No,CreditCard,No
CUST63665,Male,27.471571908414376,Basic,64.35682801905973,25.933778007979193,0.0,Yes,DebitCard,Yes
CUST49786,Female,56.522468009848104,Basic,63.29383508922286,32.499411638095665,2.8106180695415697,No,CreditCard,No
CUST26146,Female,34.38857817226667,Basic,72.80744907541744,9.797592008829554,4.032729535404675,Yes,DebitCard,Yes
CUST11641,Female,65.26638867381313,Premium,12.903540248324258,55.9978710748979,0.0,No,PayPal,No
CUST81729,Female,51.75783306090963,Basic,56.91330024759577,56.51262858626048,2.3196933076325204,Yes,CreditCard,No
CUST79925,Male,48.109546204454915,Basic,85.67792575367847,39.856040243437626,3.665592391793394,No,PayPal,No
CUST55610,Female,47.562448281384775,Premium,15.346332845234759,24.04622771675169,0.9487780920487443,Yes,PayPal,No
CUST59764,Female,61.068249772385066,Premium,19.095663522559445,47.877365161204175,2.066444882394222,Yes,DebitCard,Yes
CUST90997,Female,37.078292894485365,Basic,101.53670297684718,37.25625796001428,1.8289716647808736,No,CreditCard,No
CUST24989,Female,48.754176032124406,Plus,80.11985753491551,52.68123322850646,3.9105369807269437,No,CreditCard,Yes
CUST48315,Female,29.160938539081616,Plus,56.02551759470434,21.671757195163945,1.9565067780548762,Yes,CreditCard,No
CUST99735,Male,17.858386702246666,Plus,35.3244179761321,15.095512985646772,2.5937441985913328,No,DebitCard,Yes
CUST66859,Female,19.926526335060863,Basic,27.121293245883983,3.094058189410715,0.6972833997055035,No,CreditCard,Yes
CUST47390,Male,45.660384653222394,Premium,64.94910595946206,21.154498620179673,4.350768879488069,No,PayPal,Yes
CUST94941,Female,37.624485811119875,Basic,83.84131636524504,27.02087477818452,3.4298981035314804,Yes,DebitCard,Yes
CUST81103,Female,25.521731116846844,Premium,68.79615261521671,17.8499321249397,0.0,Yes,DebitCard,No
CUST89388,Female,58.046958482935416,Plus,35.05574241979153,52.11652767815059,1.4523274786445557,Yes,PayPal,Yes
CUST73305,Female,47.58549936620433,Plus,17.020544428018443,20.298274415991987,0.18053655173285016,No,DebitCard,Yes
CUST66621,Female,54.37789159824,Premium,63.74084912429335,42.22717905012023,5.285740157735976,Yes,DebitCard,No
CUST62960,Male,63.66858214050451,Premium,23.274113287431867,9.594663943775235,0.0,No,CreditCard,No
CUST94719,Female,28.91499044587631,Premium,51.6638906374293,9.86757962763486,1.5798578555803917,No,CreditCard,No
CUST46674,Female,67.40342062000549,Basic,45.602478432622085,44.3311657829119,0.0,Yes,CreditCard,Yes
CUST94034,Male,28.480410922407096,Basic,85.02916615717784,54.898641866038005,0.0,No,PayPal,No
CUST64384,Male,25.087035488879756,Plus,18.33872116582203,62.351066200191646,1.0091268952573216,Yes,DebitCard,No
CUST60988,Female,29.54165425201892,Premium,77.17380462692405,65.58862628103724,0.0,No,CreditCard,Yes
CUST44828,Male,22.25537113389124,Basic,39.55109341892724,12.922614840336553,0.0,Yes,PayPal,No
CUST67541,Female,34.96899812500876,Plus,72.78784076372862,36.96804900149914,2.4117804034362322,Yes,DebitCard,No
CUST44068,Male,34.44852440411624,Basic,57.87199329876698,51.98866531747222,0.0,Yes,CreditCard,Yes
CUST70475,Male,53.30077868030036,Plus,31.845793916593777,28.21224795027356,4.689800721293053,No,CreditCard,No
CUST30953,Female,61.57202702646652,Basic,11.705501190132495,31.311892236290397,0.0,No,DebitCard,Yes
CUST37283,Female,35.121514722027925,Plus,40.52941661040997,70.2572116753335,0.9967327557986377,Yes,DebitCard,Yes
CUST35245,Female,63.100752442784305,Premium,34.680596800835424,67.43760419568653,1.2581057084642255,Yes,PayPal,No
CUST29853,Female,36.66969817605683,Plus,71.1133198893727,10.960779557919459,2.2430998282856294,Yes,PayPal,No
CUST56587,Female,27.186908663477283,Premium,63.38339378528968,22.100234158280177,4.92382172940347,No,CreditCard,Yes
CUST64602,Male,40.01618732046962,Basic,34.71079078396672,17.075637363013847,2.1074062567896292,Yes,DebitCard,Yes
CUST92544,Female,65.45834148113043,Basic,12.456859450753544,51.85634387547068,3.5658350629543745,No,PayPal,No
CUST40818,Male,53.31467838297162,Basic,59.78726627606591,12.684783496045963,3.060535934204382,No,PayPal,Yes
CUST90749,Female,24.93783780478114,Premium,84.90804386688544,61.136305333006774,4.083082132795201,Yes,CreditCard,Yes
CUST42255,Male,55.725210300230025,Plus,12.143526572389773,29.43360641877193,1.75776906466752,No,CreditCard,No
CUST28149,Male,28.801039565225377,Plus,7.008341668164039,67.68510787421651,0.19404213060368025,Yes,DebitCard,Yes
CUST72444,Female,50.99097238325544,Premium,63.17124337765591,41.35348985569129,1.1817393580767293,Yes,CreditCard,No
CUST39749,Male,37.45429202897494,Plus,70.94868340731941,7.207213884953194,1.4506793207700623,No,DebitCard,Yes
CUST26073,Male,65.95572516737332,Premium,77.75233412004953,24.741080073447502,1.1587664928232444,Yes,DebitCard,No
CUST95551,Male,40.55691073372442,Plus,23.561784596956926,56.222141747741354,4.631659204332522,Yes,DebitCard,No
CUST83582,Female,60.14596349110122,Plus,72.49766624794452,54.58179284519067,2.303403701640129,No,DebitCard,Yes
CUST77022,Female,58.24424221772471,Basic,72.22151381472915,67.94589016233267,0.0,Yes,PayPal,No
CUST21396,Male,56.49476555360552,Basic,9.01039375502572,28.18894158804261,0.0,No,CreditCard,Yes
CUST61594,Male,26.00518524521665,Plus,65.33157213384852,46.467350512549906,3.5948815057259838,Yes,PayPal,No
CUST89673,Male,31.78420212158734,Plus,85.21039283632092,63.095812665714675,2.506272042981516,Yes,DebitCard,No
CUST74450,Female,32.154370198625635,Premium,29.01033657002057,62.00133360790636,0.6786053292275899,No,DebitCard,No
CUST85177,Male,60.30587045866392,Premium,47.70022939490612,11.683860756407809,4.115860064452235,No,DebitCard,Yes
CUST42557,Male,20.397522278694357,Basic,79.10547274832294,41.78555338185871,3.022755167479626,Yes,CreditCard,Yes
CUST36376,Female,66.8483045067587,Plus,62.417856020339066,45.63477403186076,1.6291054622292858,No,DebitCard,No
CUST70681,Male,55.42792275232317,Premium,12.953492641170406,26.547424027794282,3.6019722561162286,No,DebitCard,No
CUST32340,Male,24.914596833592878,Premium,29.282832096478106,38.29063557550324,1.4875206420207403,Yes,CreditCard,Yes
CUST20866,Female,39.11965888952759,Basic,79.64690003259068,54.830338320152165,3.074782797315077,Yes,DebitCard,Yes
CUST55090,Female,58.20376244388687,Premium,90.35898682850276,46.51683933844779,4.1038853052510715,No,CreditCard,No
CUST26492,Male,53.421010273975654,Basic,101.18293418702952,3.636023776541584,3.8576117044909175,Yes,DebitCard,Yes
CUST10808,Female,67.14348232209092,Plus,85.6865499429849,0.0,2.2084701045684327,Yes,DebitCard,Yes
CUST96792,Female,19.337125587034027,Basic,50.66101816288161,16.39042917337276,0.0,Yes,DebitCard,No
CUST54615,Male,55.925404479495505,Plus,55.513520874444566,0.0,2.733207844732155,Yes,PayPal,No
CUST80017,Female,28.831759328790984,Plus,47.01610095738924,0.5426573861030275,2.2880609321484493,Yes,PayPal,No
CUST15808,Male,27.371987353548867,Plus,96.33823463589557,11.2727013211042,6.509622860492319,Yes,PayPal,Yes
CUST37291,Female,33.38071875145508,Plus,46.5984998730352,54.85656889390066,2.214115388545571,No,DebitCard,Yes
CUST27830,Female,48.01050818693549,Basic,90.01343128008325,23.596561249409937,0.0,Yes,DebitCard,Yes
CUST92682,Female,43.1000305726216,Premium,97.42785383010838,56.061999263394235,0.03161698796204626,No,PayPal,No
CUST73435,Female,58.27882130359768,Plus,48.26606273206418,5.089611793522788,1.2285301486806226,Yes,CreditCard,No
CUST13550,Female,55.78356906302811,Premium,48.83822768079706,14.94545053057948,2.165889195212917,No,DebitCard,Yes
CUST96391,Female,52.347680037611,Premium,15.369106950863184,19.072907809839133,4.351816851824214,No,CreditCard,No
CUST87923,Female,31.458455262679987,Plus,76.24417814693244,50.59192319536666,0.0,No,DebitCard,No
CUST42107,Male,63.636918716490484,Basic,29.428348296211567,47.6536618440761,0.24088066050920764,No,CreditCard,No
CUST85078,Male,54.11358212239413,Plus,78.97879195486153,9.775016596664917,0.12544571064024024,No,PayPal,No
CUST79755,Female,25.092274044190724,Plus,67.0885765946081,65.80543371859571,1.793277995173323,No,CreditCard,No
CUST77756,Male,61.70362578656704,Plus,36.22079628791736,62.156646112877816,7.279957106307215,Yes,DebitCard,Yes
CUST85319,Female,27.355477353323717,Plus,52.5163790362029,16.229328142645976,0.852780711559737,No,DebitCard,No
CUST79660,Male,50.058518217330786,Premium,68.7998709383772,16.846693035805107,2.320798092625488,Yes,PayPal,No
CUST62773,Female,40.85722344554239,Basic,67.29063109292434,20.85329653290069,0.6085989086482884,No,PayPal,No
CUST85795,Male,67.7081468729753,Plus,51.28203645652441,23.149004455619696,0.0,No,PayPal,No
CUST51702,Female,23.98306843666664,Premium,41.88046959234123,52.10916511106034,2.326619436006037,No,DebitCard,No
CUST80217,Female,20.458399761278436,Plus,63.156850133404134,15.324842516827957,2.3339118098539675,Yes,PayPal,Yes
CUST82464,Female,52.41562134157301,Premium,58.0786237911005,50.88703809423774,0.2664700258880991,Yes,CreditCard,Yes
CUST75752,Female,62.22993632675368,Premium,69.54456743820954,49.72068744266002,0.0,Yes,DebitCard,No
CUST20430,Male,40.99632574398473,Basic,54.01539218833507,51.85126351637759,1.2189280828288296,No,PayPal,No
CUST27686,Female,37.94637239278834,Plus,12.728350321052957,22.559167537326577,3.9730550830311264,Yes,PayPal,No
CUST85924,Male,21.047346285601165,Premium,35.17071404602523,16.080580951240737,0.0,No,PayPal,Yes
CUST36045,Female,51.43196070221891,Basic,79.50202210079473,11.998528680397904,2.2663629696825565,No,PayPal,Yes
CUST88992,Female,48.9007198268024,Basic,44.70111008894158,12.40967856004374,0.527866979983638,No,CreditCard,Yes
CUST67072,Male,64.34389656170663,Plus,64.24886288648398,29.867479715601664,0.0,Yes,CreditCard,Yes
CUST77756,Male,22.15594439048432,Premium,89.5895160588092,36.8783071819351,2.5188564588927456,No,DebitCard,Yes
CUST49969,Male,62.97892615696892,Premium,37.127584460487824,2.7397087647557257,0.0,Yes,DebitCard,No
CUST63256,Male,39.74887300392207,Plus,77.03358972687866,62.45700744321553,1.8532697521330772,Yes,DebitCard,Yes
CUST99754,Male,45.593424854932586,Plus,96.11924112542705,8.097798733012587,2.4599592003566033,No,PayPal,No
CUST54602,Male,57.22710117744196,Premium,43.70816198917635,49.83411101494725,2.8524841694351264,Yes,PayPal,No
CUST82541,Female,66.7386752123216,Plus,40.777978007029,40.72182112333155,1.8921619321096783,Yes,DebitCard,No
CUST74665,Male,22.34765175036419,Basic,76.59590057305547,35.183692088299715,0.7393968979838492,Yes,DebitCard,Yes
CUST73439,Male,69.03786793071117,Basic,71.4129793403618,46.4300506615136,0.17157941131167487,No,CreditCard,Yes
CUST36286,Male,41.04811505069991,Plus,34.79294684982551,19.190869623547773,0.0,Yes,CreditCard,No
CUST90707,Female,63.0162823410659,Basic,24.3398084898981,15.235396269809819,1.881903287292285,No,DebitCard,No
CUST53035,Male,63.0668515750734,Plus,81.95694092104068,59.95033477955085,0.0,Yes,PayPal,No
CUST23610,Male,59.76012555353316,Basic,91.78905794648168,59.35322532132733,0.0,No,DebitCard,Yes
CUST80615,Female,29.904771295587217,Premium,17.47288014439575,71.72746597496499,2.6277255680591893,Yes,DebitCard,No
CUST81149,Female,64.48966555198231,Basic,70.48203654194396,62.76667323939154,1.8422456129896332,No,PayPal,Yes
CUST47881,Male,21.01038591952819,Premium,51.56461579399184,68.67486382708913,1.6965959485935522,No,PayPal,No
CUST13262,Male,45.22111272149779,Plus,85.17521852166556,39.173440983712176,3.606373927458991,Yes,PayPal,Yes
CUST78457,Female,43.47137759708999,Basic,62.225738015585684,61.252275082042296,0.6997521112658269,Yes,CreditCard,No
CUST96993,Male,42.846418620491995,Basic,21.452129832454247,30.990816015512152,0.6883239277421447,Yes,PayPal,Yes
CUST50826,Female,63.45885852655254,Basic,75.47482075864377,53.79353529734701,5.041335893702591,No,DebitCard,Yes
CUST12242,Female,27.286760656357778,Basic,61.99757196117391,20.038785625453876,3.6277658813544997,No,PayPal,No
CUST17594,Female,21.550009009178652,Plus,48.9468592655993,30.894929211133398,2.5530950192542394,Yes,PayPal,Yes
CUST36913,Male,18.72491022310705,Plus,24.867536039317212,66.28653237384738,0.8388651832429568,Yes,PayPal,Yes
CUST82653,Male,47.16176956245595,Plus,14.513085386227296,74.08926206925646,2.9838491964974354,Yes,DebitCard,No
CUST80295,Female,60.423707591057656,Premium,20.03910109537767,12.701130249632415,2.4097953926618647,No,DebitCard,No
CUST40446,Female,27.456006844100298,Premium,72.75040675283796,20.846152650555002,2.429648208446953,Yes,CreditCard,Yes
CUST20315,Male,42.76774874154715,Plus,38.599802490810255,13.961611035119255,4.035088023773773,Yes,PayPal,No
CUST84800,Male,41.75502267196048,Basic,38.13882979882436,56.008266327111876,3.4221873232138558,No,CreditCard,No
CUST29833,Female,23.37711176365749,Premium,21.866476536332357,33.79715067368817,2.1772979654874742,No,CreditCard,No
CUST97243,Female,58.8076235988921,Basic,11.177581277316767,35.42375014112364,6.010676644752666,No,CreditCard,Yes
CUST85366,Female,35.65165224199718,Plus,43.94776418658236,55.327061997206016,1.924226458295752,No,CreditCard,Yes
CUST60616,Male,66.95398183701901,Premium,31.900178288856342,46.64444018556448,0.0,No,PayPal,Yes
CUST12913,Male,40.5029236234684,Plus,41.83495332277882,36.44201852976457,1.3713348761236202,No,DebitCard,Yes
CUST57054,Female,33.94354942785782,Premium,66.02386062354985,7.499000673348989,0.908780122607011,Yes,CreditCard,Yes
CUST85743,Male,60.99523402364211,Plus,11.488092494258652,35.88701302476213,2.3790386115923736,No,DebitCard,No
CUST30227,Male,51.77148640975281,Basic,25.10407187492323,59.71422320419902,2.8510101859293573,Yes,CreditCard,Yes
CUST12442,Female,51.79113202631239,Plus,55.84906811169956,22.826790157338547,0.7847206599726333,No,CreditCard,No
CUST54741,Female,34.15996281223008,Plus,75.80113405670942,52.054999554846724,0.4772675185439597,No,DebitCard,No
CUST58171,Female,69.09911574060571,Premium,75.1720980448173,43.346712295115154,0.5051657228923396,Yes,CreditCard,No
CUST77049,Male,68.33592124421739,Basic,34.82140019362914,50.387596196366054,2.9993009981167083,No,DebitCard,No
CUST70149,Female,24.763463471480478,Plus,89.95167722670193,4.767044014500814,0.6903426693518426,Yes,CreditCard,Yes
CUST19433,Female,36.71536134433424,Premium,72.86602789350917,60.1891182264088,0.7313328754486825,No,CreditCard,Yes
CUST58319,Female,55.57057939796477,Plus,70.30778498329029,56.35612997590933,1.7617046148073734,Yes,DebitCard,Yes
CUST43345,Female,39.331849739257606,Plus,83.00209193469091,59.28658601739434,4.049487103587886,Yes,CreditCard,No
CUST41385,Female,62.78915109098486,Basic,15.813412813370476,41.85575787783606,0.0,No,DebitCard,No
CUST60377,Female,41.86469755499197,Plus,53.46572334364442,6.109913606430126,0.6407202471177623,No,CreditCard,Yes
CUST42820,Female,28.491853735603833,Basic,22.529424100688153,13.062363328413857,3.7971571027046718,No,PayPal,Yes
CUST28897,Female,49.356133577426945,Plus,75.76182255651247,67.55946131531118,1.1798460198684537,No,DebitCard,Yes
